,Unnamed: 0,Codigo,Nombre,Barrio,Comuna,Población,Departamento,Dirección,Street,Number,Street_Type,Street_Number,Number_partA,Number_partB,Dirección Geo,latitude,longitude
4613,4613,20006405,El Mejor Punto,La Cruz,MANRIQUE,Medellin,Antioquia,CR 25#75C-31,CR 25,75C-31,CR,25,75C,31,CR 25 #75C-31,6.269717399999998,-75.53877179999998
4614,4614,20006609,Misterio,Santo Domingo Savio   1,POPULAR,Medellin,Antioquia,CR 28#107-408,CR 28,107-408,CR,28,107,408,CR 28 #107-408,6.2991838,-75.54143239999998
4615,4615,20006171,Granero Gustavo,Villa Guadalupe,MANRIQUE,Medellin,Antioquia,CL 93#42B-81,CL 93,42B-81,CL,93,42B,81,CL 93 #42B-81,6.2845403,-75.55067
4616,4616,20005858,Variedades Y Helados,Popular 1,POPULAR,Medellin,Antioquia,CL 107 B # 42 B - 40,CL 107 B , 42 B - 40,CL,107 B , 42 B , 40,CL 107B #42B- 40,6.2955111,-75.548154
4617,4617,20006485,Tienda El Paisa,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CR 32#69-80,CR 32,69-80,CR,32,69,80,CR 32 #69-80,6.265011400000001,-75.5484548
4618,4618,20005852,Punto De Venta El Tigre,Not Specified,MANRIQUE,Medellin,Antioquia,CR 34 A # 71 - 71,CR 34 A , 71 - 71,CR,34 A , 71 , 71,CR 34A #71- 71,6.265911699999998,-75.546978
4619,4619,20006763,Tienda Edilma,Popular   1,POPULAR,Medellin,Antioquia,CL 110 # 43 B -  05,CL 110 , 43 B -  05,CL,110 , 43 B ,  05,CL 110 #43B-  05,6.2991785,-75.54866650000001
4620,4620,20006172,La Vina,Villa Guadalupe,POPULAR,Medellin,Antioquia,CL 97#39-86,CL 97,39-86,CL,97,39,86,CL 97 #39-86,6.2880793000000015,-75.54885139999998
4621,4621,20006766,Tienda De Nando,Popular   2,SANTA CRUZ,Medellin,Antioquia,CR 46A#108-32,CR 46A,108-32,CR,46A,108,32,CR 46A #108-32,6.297856400000001,-75.5503097
4622,4622,20006972,Dtodito,Versalles   1,EL POBLADO,Medellin,Antioquia,CR 33#69-81,CR 33,69-81,CR,33,69,81,CR 33 #69-81,6.197542700000001,-75.5588351
4623,4623,20006341,Granero El Caleno,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CL 71A#30-34,CL 71A,30-34,CL,71A,30,34,CL 71A #30-34,6.2661947,-75.54324759999999
4624,4624,20005757,Terminal Velasquez,Not Specified,GUAYABAL,Medellin,Antioquia,CR 52#7-125,CR 52,7-125,CR,52,7,125,CR 52 #7-125,6.2136017,-75.5828052
4625,4625,20006168,Punto Uno,Villa Guadalupe,POPULAR,Medellin,Antioquia,CL 95 # 42B - 39,CL 95 , 42B - 39,CL,95 , 42B , 39,CL 95 #42B- 39,6.2861593000000004,-75.55022269999998
4626,4626,20006864,El Vecino,Santa Cruz,POPULAR,Medellin,Antioquia,CR 46A#103-10,CR 46A,103-10,CR,46A,103,10,CR 46A #103-10,6.290416099999999,-75.5535755
4627,4627,20006762,Tienda Fredy,Popular   1,POPULAR,Medellin,Antioquia,CR 43A#110A-40,CR 43A,110A-40,CR,43A,110A,40,CR 43A #110A-40,6.2995459,-75.5477662
4628,4628,20006364,Variedades Leidy,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CL 79#32-50,CL 79,32-50,CL,79,32,50,CL 79 #32-50,6.2702054999999985,-75.5455776
4629,4629,20006974,Ventana El Puentesito,Versalles   1,EL POBLADO,Medellin,Antioquia,CR 34#68-55,CR 34,68-55,CR,34,68,55,CR 34 #68-55,6.197542700000001,-75.5588351
4630,4630,20006746,La Ventanita,San Pablo,POPULAR,Medellin,Antioquia,CR 37#93B-30,CR 37,93B-30,CR,37,93B,30,CR 37 #93B-30,6.2849955999999985,-75.5469356
4631,4631,20006815,Heladeria La Mona,Popular   1,POPULAR,Medellin,Antioquia,CR 42C#108-20,CR 42C,108-20,CR,42C,108,20,CR 42C #108-20,6.2971331,-75.54760340000001
4632,4632,20006981,Variedades Y Papeleria A Un Clik,Not Specified,MANRIQUE,Medellin,Antioquia,CR 36#66G-128,CR 36,66G-128,CR,36,66G,128,CR 36 #66G-128,6.2621367999999995,-75.54754759999999
4633,4633,20006409,La Tiendita,Not Specified,MANRIQUE,Medellin,Antioquia,CL 71#27-96,CL 71,27-96,CL,71,27,96,CL 71 #27-96,6.2657935999999985,-75.54083399999998
4634,4634,20006536,Tienda Naranjada,Carpinelo,MANRIQUE,Medellin,Antioquia,CR 24C#93D-14,CR 24C,93D-14,CR,24C,93D,14,CR 24C #93D-14,6.2840893,-75.5393663
4635,4635,20006786,Tienda Nancy,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 105#48A-04,CL 105,48A-04,CL,105,48A,04,CL 105 #48A-04,6.2956242,-75.5542969
4636,4636,20006302,Billares Azules,Versalles   2,MANRIQUE,Medellin,Antioquia,CL 69#27-11,CL 69,27-11,CL,69,27,11,CL 69 #27-11,6.2631817000000005,-75.5418839
4637,4637,20006970,Mercatodo La 33,Versalles   1,MANRIQUE,Medellin,Antioquia,CR 33#68-07,CR 33,68-07,CR,33,68,07,CR 33 #68-07,6.2623752999999995,-75.5458776
4638,4638,20006854,Variedades La 101,Not Specified,SANTA CRUZ,Medellin,Antioquia,CR 46A#101-48,CR 46A,101-48,CR,46A,101,48,CR 46A #101-48,6.2919635000000005,-75.5529571
4639,4639,20006709,Mixta,San Pablo,POPULAR,Medellin,Antioquia,CR 37#100-02,CR 37,100-02,CR,37,100,02,CR 37 #100-02,6.297822900000001,-75.5448832
4640,4640,20006742,La Bendicion De Dios,San Pablo,POPULAR,Medellin,Antioquia,CL 99B#38-25,CL 99B,38-25,CL,99B,38,25,CL 99B #38-25,6.2894682,-75.5472123
4641,4641,20006686,Tienda La Esquina Verde,Popular   1,POPULAR,Medellin,Antioquia,CR 42 C # 107 C- 04,CR 42 C , 107 C- 04,CR,42 C , 107 C, 04,CR 42C #107C- 04,6.29605,-75.54833060000001
4642,4642,20007017,Delicias La 43,Manrique Central   1,MANRIQUE,Medellin,Antioquia,CR 43#67-04,CR 43,67-04,CR,43,67,04,CR 43 #67-04,6.2678799000000005,-75.5549024
4643,4643,20006482,Tenda Divino Nino,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CR 37#75A-15,CR 37,75A-15,CR,37,75A,15,CR 37 #75A-15,6.269075900000001,-75.5482312
4644,4644,20007475,Granero La Verde,Not Specified,POPULAR,Medellin,Antioquia,CL 102#45-37,CL 102,45-37,CL,102,45,37,CL 102 #45-37,6.2918569999999985,-75.5519846
4645,4645,20007520,Fruver Y Abarrotes Mariana,Not Specified,POPULAR,Medellin,Antioquia,CR 35#95-36,CR 35,95-36,CR,35,95,36,CR 35 #95-36,6.285831700000001,-75.5452256
4647,4647,20010052,Granero Puerta Azul,El Compromiso,MANRIQUE,Medellin,Antioquia,CR 30#95-23,CR 30,95-23,CR,30,95,23,CR 30 #95-23,6.2660545,-75.5429923
4648,4648,20009177,Yuhuu,Not Specified,BELEN,Medellin,Antioquia,AV 77#76-7,AV 77,76-7,AV,77,76,7,AV 77 #76-7,6.2298417,-75.59578979999998
4649,4649,20009630,El Mejor Perfume,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 105A#48C-10,CL 105A,48C-10,CL,105A,48C,10,CL 105A #48C-10,6.296023,-75.5543222
4650,4650,20010352,Yesmar,Campo Valdes Nº 1,ARANJUEZ,Medellin,Antioquia,CL 80#47-69,CL 80,47-69,CL,80,47,69,CL 80 #47-69,6.2730432,-75.55653050000001
4651,4651,20009380,La Tienda De Fer,Manrique Central Nº 2,ARANJUEZ,Medellin,Antioquia,CR 44 A#88-25,CR 44 A,88-25,CR,44 A,88,25,CR 44A #88-25,6.2655699,-75.5575099
4652,4652,20007221,Granero Los Duque,Campo Valdes Nº 1,ARANJUEZ,Medellin,Antioquia,CL 84#50-36,CL 84,50-36,CL,84,50,36,CL 84 #50-36,6.277223299999998,-75.55871529999999
4653,4653,20009377,Mercaditos La Bendición,Not Specified,POPULAR,Medellin,Antioquia,CR 37#96-46,CR 37,96-46,CR,37,96,46,CR 37 #96-46,6.287250800000002,-75.5465944
4654,4654,20009634,La Ventana,Not Specified,ARANJUEZ,Medellin,Antioquia,CR 50#94-36,CR 50,94-36,CR,50,94,36,CR 50 #94-36,6.2862683,-75.55767250000002
4655,4655,20009760,El Plan,Not Specified,Not Specified,Medellin,Antioquia,CR 47A#98A-A40A,CR 47A,98A-A40A,CR,47A,98A,A40A,CR 47A #98A-A40A,6.182519,-75.590362
4656,4656,20009632,Tienda Ceci,Not Specified,ARANJUEZ,Medellin,Antioquia,CL 73#49-23,CL 73,49-23,CL,73,49,23,CL 73 #49-23,6.2687515,-75.5589486
4657,4657,20010119,L Tienda De Tomása,Santa Cruz,SANTA CRUZ,Medellin,Antioquia,CR 46A#99-75,CR 46A,99-75,CR,46A,99,75,CR 46A #99-75,6.290771299999999,-75.5535603
4658,4658,20009761,El Rebaje,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CL 103#33 BB-50,CL 103,33 BB-50,CL,103,33 BB,50,CL 103 #33BB-50,6.301189399999998,-75.5748152
4659,4659,20007224,Lj,Not Specified,POPULAR,Medellin,Antioquia,CL 97#24C-52,CL 97,24C-52,CL,97,24C,52,CL 97 #24C-52,6.2865625,-75.5396031
4660,4660,20009633,Jyv,Not Specified,MANRIQUE,Medellin,Antioquia,CR 45 # 81-38,CR 45 , 81-38,CR,45 , 81,38,CR 45 #81-38,6.2737906,-75.55374549999998
4661,4661,20010496,La Esquina Del Movimiento,Not Specified,POPULAR,Medellin,Antioquia,CL 101#29-34,CL 101,29-34,CL,101,29,34,CL 101 #29-34,6.2912035,-75.55173549999999
4676,4676,20005557,Tienda Ahorra Max,Buenos Aires,BUENOS AIRES,Medellin,Antioquia,CR 17C # 48-27,CR 17C , 48-27,CR,17C , 48,27,CR 17C #48-27,6.2366364,-75.5451623
4680,4680,20005713,Panderia Gamo,Not Specified,BELEN,Medellin,Antioquia,CR 76#45SUR-81,CR 76,45SUR-81,CR,76,45SUR,81,CR 76 #45SUR-81,6.2307424000000005,-75.596153
4681,4681,20005722,Tienda Dona Ana,Not Specified,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 52SUR#72-124,CL 52SUR,72-124,CL,52SUR,72,124,CL 52SUR #72-124,6.1751762999999995,-75.6518806
4682,4682,20005723,Crissavic,Not Specified,San Rafael,Medellin,Antioquia,CL 51SUR#70-105,CL 51SUR,70-105,CL,51SUR,70,105,CL 51SUR #70-105,6.161663900000001,-75.6048442
4683,4683,20005724,Tienda Margarita,Aldea Pablo Vi,POPULAR,Medellin,Antioquia,CL 52SUR#67-151,CL 52SUR,67-151,CL,52SUR,67,151,CL 52SUR #67-151,6.288554299999999,-75.542327
4685,4685,20005791,La Ventanita,Not Specified,LA CANDELARIA,Medellin,Antioquia,CR 9 B ESTE 54 B - 15,CR 9 B ESTE 54 B - 15,,CR,9 B ESTE 54 B - 15,,,CR 9BESTE54B-15,6.2476376,-75.56581530000003
4686,4686,20005815,Papeleria Sabry,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CL 95 # 75 - 15,CL 95 , 75 - 15,CL,95 , 75 , 15,CL 95 #75- 15,6.2921236,-75.57944140000002
4687,4687,20005821,La Pola,Doce De Octubre 1,DOCE DE OCTUBRE,Medellin,Antioquia,CR 82 AA CL 107 A - 37,CR 82 AA CL 107 A - 37,,CR,82 AA CL 107 A - 37,,,CR 82AACL107A-37,6.3096860999999995,-75.57889870000001
4688,4688,20005885,La Abundancia,Not Specified,LA CANDELARIA,Medellin,Antioquia,CL 52#70-82,CL 52,70-82,CL,52,70,82,CL 52 #70-82,6.2476376,-75.56581530000003
4689,4689,20005913,Tienda Monica,Not Specified,Not Specified,Medellin,Antioquia,CL 57SUR#67-51,CL 57SUR,67-51,CL,57SUR,67,51,CL 57SUR #67-51,6.157422,-75.607062
4690,4690,20007329,Los Velez,Barichada,LA CANDELARIA,Medellin,Antioquia,CALLE 52 # 67-18,CALLE 52 , 67-18,CALLE,52 , 67,18,CALLE 52 #67-18,6.247295100000001,-75.56034249999998
4692,4692,20008250,Panadería Bran,Not Specified,LA CANDELARIA,Medellin,Antioquia,CL 48#15-20,CL 48,15-20,CL,48,15,20,CL 48 #15-20,6.2432108,-75.5598416
4694,4694,20008611,Mekatos Nikitao,Barrio Colón,LA CANDELARIA,Medellin,Antioquia,CR 44#42-03,CR 44,42-03,CR,44,42,03,CR 44 #42-03,6.241329400000001,-75.56738709999998
4695,4695,20008612,Isabella,Las Palmas,LA CANDELARIA,Medellin,Antioquia,CR 44#41-60,CR 44,41-60,CR,44,41,60,CR 44 #41-60,6.2405504,-75.56737840000001
4696,4696,20008632,Granero La Tomada,Brasilia,ARANJUEZ,Medellin,Antioquia,CR 22#52-01,CR 22,52-01,CR,22,52,01,CR 22 #52-01,6.2737963,-75.5603811
4697,4697,20008780,Legumbreria Mono,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 8A#57-15,CR 8A,57-15,CR,8A,57,15,CR 8A #57-15,6.2358059,-75.5340944
4701,4701,20010355,Tienda Nrlly,Prado,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 38 SUR#69-30,CL 38 SUR,69-30,CL,38 SUR,69,30,CL 38SUR #69-30,6.1870093000000015,-75.64949509999998
4704,4704,20010363,Tienda Licorera Sami,Pradito,EL POBLADO,Medellin,Antioquia,CL 38 SUR#69-78,CL 38 SUR,69-78,CL,38 SUR,69,78,CL 38SUR #69-78,6.2129827,-75.5607848
4708,4708,20010374,Ventana La Fuente,Prado,LA CANDELARIA,Medellin,Antioquia,CR 55A#56 SUR-07,CR 55A,56 SUR-07,CR,55A,56 SUR,07,CR 55A #56SUR-07,6.2476376,-75.56581530000003
4711,4711,20010379,Los Masas,Prado,SAN ANTONIO DE PRADO,Medellin,Antioquia,CR 56#56 SUR-02,CR 56,56 SUR-02,CR,56,56 SUR,02,CR 56 #56SUR-02,6.173838399999998,-75.64954959999999
4712,4712,20010380,Q Pollo,Golondrinas,LA CANDELARIA,Medellin,Antioquia,CL 65#16DD-119,CL 65,16DD-119,CL,65,16DD,119,CL 65 #16DD-119,6.2476376,-75.56581530000003
4714,4714,20010386,Tienda Alberto,Prado,LA CANDELARIA,Medellin,Antioquia,CL 58 SUR#56-16,CL 58 SUR,56-16,CL,58 SUR,56,16,CL 58SUR #56-16,6.2498217999999985,-75.5565116
4715,4715,20010387,Tienda La 59,Prado,LA CANDELARIA,Medellin,Antioquia,CL 58 SUR#59C-18,CL 58 SUR,59C-18,CL,58 SUR,59C,18,CL 58SUR #59C-18,6.2498217999999985,-75.5565116
4718,4718,20010395,Variedades S,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 58 SUR#62B-44,CL 58 SUR,62B-44,CL,58 SUR,62B,44,CL 58SUR #62B-44,6.2496718,-75.5543304
4721,4721,20012244,Tienda Gonzalo,Trece De Noviembre,VILLA HERMOSA,Medellin,Antioquia,CL 57A#19-78,CL 57A,19-78,CL,57A,19,78,CL 57A #19-78,6.249731099999999,-75.54252729999999
5364,5364,20014397,La Ventana De Ana,Not Specified,ROBLEDO,Medellin,Antioquia,CL 78 # 95A - 28,CL 78 , 95A - 28,CL,78 , 95A , 28,CL 78 #95A- 28,6.2897991,-75.59564259999998
5368,5368,20004853,Pipes,Carpinelo,POPULAR,Medellin,Antioquia,DG 60#41-42,DG 60,41-42,DG,60,41,42,DG 60 #41-42,6.2909098,-75.5400433
5385,5385,20004817,La Tertulia,La Capilla,SAN ANTONIO DE PRADO,Medellin,Antioquia,CR 83 # 42-20,CR 83 , 42-20,CR,83 , 42,20,CR 83 #42-20,6.1846785,-75.65934150000001
5386,5386,20004822,Legumbreria Los Gurrenos,Carpinelo,POPULAR,Medellin,Antioquia,CR 81#42 A -07,CR 81,42 A -07,CR,81,42 A ,07,CR 81 #42A-07,6.2909098,-75.5400433
5387,5387,20004843,Granero La Amistad,San Antonio,DOCE DE OCTUBRE,Medellin,Antioquia,CR 74A#38A-48,CR 74A,38A-48,CR,74A,38A,48,CR 74A #38A-48,6.293971599999999,-75.5776478
5388,5388,20004850,Rubencho,Not Specified,LAURELES,Medellin,Antioquia,CR 70#49A SUR -14,CR 70,49A SUR -14,CR,70,49A SUR ,14,CR 70 #49ASUR-14,6.2496138,-75.58874820000001
5416,5416,20005449,La Cosecha,San Antonio,DOCE DE OCTUBRE,Medellin,Antioquia,CR 74A#38ASUR-14,CR 74A,38ASUR-14,CR,74A,38ASUR,14,CR 74A #38ASUR-14,6.293971599999999,-75.5776478
5513,5513,20010815,Variedades Ochoa De Todito,San Antonio,CASTILLA,Medellin,Antioquia,CR 60D # 34 SUR - 116,CR 60D , 34 SUR - 116,CR,60D , 34 SUR , 116,CR 60D #34SUR- 116,6.307666299999998,-75.5580978
5976,5976,20012563,Salsamentaria Soto,Not Specified,ROBLEDO,Medellin,Antioquia,CL 80#72A-411,CL 80,72A-411,CL,80,72A,411,CL 80 #72A-411,6.2821865,-75.581918
6005,6005,20007538,Tienda Nueva Libardo,El Pomar,MANRIQUE,Medellin,Antioquia,CR 42A#76-23,CR 42A,76-23,CR,42A,76,23,CR 42A #76-23,6.2689794,-75.5521376
6006,6006,20007855,Laa Virgenes,Not Specified,MANRIQUE,Medellin,Antioquia,CR 41A#86A-09,CR 41A,86A-09,CR,41A,86A,09,CR 41A #86A-09,6.278627200000001,-75.54948590000001
6007,6007,20008018,San Miguel,San Pedro,ARANJUEZ,Medellin,Antioquia,CR 50A#67-66,CR 50A,67-66,CR,50A,67,66,CR 50A #67-66,6.2642101,-75.560969
6008,6008,20008359,La Placita,Las Esmeraldas,MANRIQUE,Medellin,Antioquia,CR 44A#86-02,CR 44A,86-02,CR,44A,86,02,CR 44A #86-02,6.278688199999999,-75.5525771
6009,6009,20012564,Tienda La 60,Not Specified,LA CANDELARIA,Medellin,Antioquia,CL 60#52-37,CL 60,52-37,CL,60,52,37,CL 60 #52-37,6.2589388,-75.5676398
6016,6016,20012568,Lazos,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 53#25B-006,CL 53,25B-006,CL,53,25B,006,CL 53 #25B-006,6.2450917,-75.5459353
6041,6041,20007256,Tienda La Morita,La Francia,SANTA CRUZ,Medellin,Antioquia,CR 51#109-06,CR 51,109-06,CR,51,109,06,CR 51 #109-06,6.300379299999999,-75.555461
6042,6042,20007369,Granero Y Legumbrería Los Costeños,El Playón De Los Comunero,SANTA CRUZ,Medellin,Antioquia,CL 125#49B-215,CL 125,49B-215,CL,125,49B,215,CL 125 #49B-215,6.306319,-75.55040770000001
6043,6043,20007390,Tienda Nelly,Santa Cruz,ARANJUEZ,Medellin,Antioquia,CL 98#51A-41,CL 98,51A-41,CL,98,51A,41,CL 98 #51A-41,6.291242400000001,-75.5614868
6062,6062,20012584,La 68 Licores Salsamentaria,Castilla,CASTILLA,Medellin,Antioquia,CR 68 # 93-100,CR 68 , 93-100,CR,68 , 93,100,CR 68 #93-100,6.28815,-75.57293220000001
6067,6067,20012587,Saldamentaria La Colinita,Not Specified,EL POBLADO,Medellin,Antioquia,CL 11 C SUR # 54-95,CL 11 C SUR , 54-95,CL,11 C SUR , 54,95,CL 11CSUR #54-95,6.1887821,-75.56591519999998
6068,6068,20007046,Mercados Jonathan,Manrique Central   1,ARANJUEZ,Medellin,Antioquia,CL 78#45-96,CL 78,45-96,CL,78,45,96,CL 78 #45-96,6.2713633,-75.55519340000001
6069,6069,20008040,Medellín,Not Specified,LA CANDELARIA,Medellin,Antioquia,AV 24#12-34,AV 24,12-34,AV,24,12,34,AV 24 #12-34,6.2476376,-75.56581530000003
6070,6070,20008195,Plazoleta 2,Enciso,VILLA HERMOSA,Medellin,Antioquia,CL 59A#21C-59,CL 59A,21C-59,CL,59A,21C,59,CL 59A #21C-59,6.2524511,-75.5452806
6071,6071,20008292,La Reja Verde,Llanaditas,VILLA HERMOSA,Medellin,Antioquia,CR 18D#62-101,CR 18D,62-101,CR,18D,62,101,CR 18D #62-101,6.2548236,-75.5413861
6072,6072,20008438,Tienda La Nueva,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 56E#17B-13,CL 56E,17B-13,CL,56E,17B,13,CL 56E #17B-13,6.242038900000001,-75.54028220000001
6073,6073,20008479,Nicols,La Milagrosa,BUENOS AIRES,Medellin,Antioquia,CL 42#32-34,CL 42,32-34,CL,42,32,34,CL 42 #32-34,6.237172699999999,-75.557064
6076,6076,20012590,Autoservicio Maranatha,Buenos Aires,LA CANDELARIA,Medellin,Antioquia,CL 49#17-036,CL 49,17-036,CL,49,17,036,CL 49 #17-036,6.251296700000001,-75.57449679999998
6234,6234,20014862,Mercados More,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CR 102#70D-46 TORRE 87 APT 101,CR 102,70D-46 TORRE 87 APT 101,CR,102,70D,46 TORRE 87 APT 101,CR 102 #70D-46 TORRE 87 APT 101,6.307537399999998,-75.58495429999998
6482,6482,20010769,Pandequeso Santarosano,San Pablo,POPULAR,Medellin,Antioquia,CL 96#34-95,CL 96,34-95,CL,96,34,95,CL 96 #34-95,6.2865717000000005,-75.544838
6483,6483,20010920,Mecatos Leydi,Bermejal - Los Alamos,ARANJUEZ,Medellin,Antioquia,CR 53A#86-68,CR 53A,86-68,CR,53A,86,68,CR 53A #86-68,6.2848639,-75.5635516
6485,6485,20012597,Tienda Mixta Rosa,San Antonio,Comuna 1,Medellin,TX,CR 74#38 SUR-29-101,CR 74,38 SUR-29-101,CR,74,38 SUR,29-101,CR 74 #38SUR-29-101,29.4241219,-98.4936282
6486,6486,20012603,Cigarreria Las Vegas,Villa Nueva,LA CANDELARIA,Medellin,Antioquia,CR 48#54-60,CR 48,54-60,CR,48,54,60,CR 48 #54-60,6.2525496999999985,-75.5643048
6487,6487,20012608,El Carrucel,San Antonio,Comuna 1,Medellin,TX,CR 60D # 36C SUR - 13,CR 60D , 36C SUR - 13,CR,60D , 36C SUR , 13,CR 60D #36CSUR- 13,29.4241219,-98.4936282
6488,6488,20011036,Tienda Dame,Campo Valdes N 1,ARANJUEZ,Medellin,Antioquia,CR 50D#85-_09,CR 50D,85-_09,CR,50D,85,_09,CR 50D #85-_09,6.282505400000001,-75.5602691
6489,6489,20011084,Tienda Gilma,La Cruz,MANRIQUE,Medellin,Antioquia,CR 27C#77-21,CR 27C,77-21,CR,27C,77,21,CR 27C #77-21,6.2696149000000005,-75.54161599999998
6490,6490,20012614,Tienda Giraldo,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CR 74A#97-61,CR 74A,97-61,CR,74A,97,61,CR 74A #97-61,6.294807899999999,-75.5774555
6491,6491,20012619,Carlost,La Candelaria,LA CANDELARIA,Medellin,Antioquia,CR 52A#100-105,CR 52A,100-105,CR,52A,100,105,CR 52A #100-105,6.2410568,-75.5734542
6494,6494,20012640,La Tienda De Jota,Not Specified,BUENOS AIRES,Medellin,Antioquia,CR 23#45A-06,CR 23,45A-06,CR,23,45A,06,CR 23 #45A-06,6.2352775000000005,-75.5512444
6500,6500,20011305,Tienda Eduwin,Moravia,ARANJUEZ,Medellin,Antioquia,CR 57A#CALLE83B-232,CR 57A,CALLE83B-232,CR,57A,CALLE83B,232,CR 57A #CALLE83B-232,6.278027199999999,-75.56558629999998
6513,6513,20012648,Granero El Diamante,Picacho,LA AMERICA,Medellin,Antioquia,CR 79#20F-55,CR 79,20F-55,CR,79,20F,55,CR 79 #20F-55,6.251305899999998,-75.5974392
6514,6514,20012649,Full Hd 2,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CR 76#104-27,CR 76,104-27,CR,76,104,27,CR 76 #104-27,6.3027359,-75.57427270000001
6515,6515,20009362,Alicante,Castilla,CASTILLA,Medellin,Antioquia,CL 96 # 68-61,CL 96 , 68-61,CL,96 , 68,61,CL 96 #68-61,6.291252600000001,-75.57269870000002
6516,6516,20011595,Tienda Las Juanas,Not Specified,ARANJUEZ,Medellin,Antioquia,CL 88#53A-24,CL 88,53A-24,CL,88,53A,24,CL 88 #53A-24,6.2804622000000005,-75.5655043
6517,6517,20011598,Donde Rosita,Bermejal - Los Alamos,ARANJUEZ,Medellin,Antioquia,CL 88#53A-36,CL 88,53A-36,CL,88,53A,36,CL 88 #53A-36,6.2805084,-75.56557819999998
6518,6518,20011634,La Reja Blanca,Not Specified,MANRIQUE,Medellin,Antioquia,CR 43#81-26,CR 43,81-26,CR,43,81,26,CR 43 #81-26,6.273472900000001,-75.5517836
6519,6519,20011649,Donde Alex,Manrique Central N 2,MANRIQUE,Medellin,Antioquia,CR 43A#80-76,CR 43A,80-76,CR,43A,80,76,CR 43A #80-76,6.2730788,-75.5524363
6520,6520,20012653,Tienda Sandra,Doce De Octubre N 1,DOCE DE OCTUBRE,Medellin,Antioquia,CR 82#104DD-61,CR 82,104DD-61,CR,82,104DD,61,CR 82 #104DD-61,6.3058574,-75.57994790000001
6523,6523,20011748,Granero La 78,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CL 78#44-37,CL 78,44-37,CL,78,44,37,CL 78 #44-37,6.2709015,-75.55388640000001
6524,6524,20011852,Tienda Isa,Santo Domingo Savio N 1,POPULAR,Medellin,Antioquia,CR 29#110A-43,CR 29,110A-43,CR,29,110A,43,CR 29 #110A-43,6.2991838,-75.54143239999998
6525,6525,20011864,Rapi Ventas,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CR 45#80-42,CR 45,80-42,CR,45,80,42,CR 45 #80-42,6.2736915999999985,-75.55391159999998
6526,6526,20011865,Distritodo,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CR 45#80-17,CR 45,80-17,CR,45,80,17,CR 45 #80-17,6.2736915999999985,-75.55391159999998
6527,6527,20011866,Orquídea,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CR 45#79-28,CR 45,79-28,CR,45,79,28,CR 45 #79-28,6.272109700000001,-75.5540572
6528,6528,20011867,Salsipuedes,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CL 79#44-20,CL 79,44-20,CL,79,44,20,CL 79 #44-20,6.2719847,-75.55341349999998
6529,6529,20011876,El Descanso,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CL 79#42A-37,CL 79,42A-37,CL,79,42A,37,CL 79 #42A-37,6.2714393,-75.5520433
6530,6530,20011880,Salsamentaria J Y M,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CL 78#42-52,CL 78,42-52,CL,78,42,52,CL 78 #42-52,6.270737400000001,-75.55173520000001
6531,6531,20011882,Poligono,Manrique Central N 1,MANRIQUE,Medellin,Antioquia,CR 45#78-26,CR 45,78-26,CR,45,78,26,CR 45 #78-26,6.2712264000000015,-75.55427490000001
6532,6532,20011889,J M,Manrique Central N 1,ARANJUEZ,Medellin,Antioquia,CR 45#77-45,CR 45,77-45,CR,45,77,45,CR 45 #77-45,6.2705899,-75.55466489999998
6533,6533,20011895,Tienda Vida De Dios,Versalles N 2,MANRIQUE,Medellin,Antioquia,CL 70#24EE-48,CL 70,24EE-48,CL,70,24EE,48,CL 70 #24EE-48,6.263660900000001,-75.5397842
6534,6534,20011898,Las 3 B,Santo Domingo Savio N 2,POPULAR,Medellin,Antioquia,CL 111#32-38,CL 111,32-38,CL,111,32,38,CL 111 #32-38,6.2946578,-75.5441372
6535,6535,20011908,El Buen Precio,Santo Domingo Savio N 2,POPULAR,Medellin,Antioquia,CL 111#28F-10,CL 111,28F-10,CL,111,28F,10,CL 111 #28F-10,6.2946578,-75.5441372
